Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer Segment
16188,45,74,175.41,4,3,3,433,Potential Loyalist
16189,16,11,43.379999999999995,5,1,1,511,New Customer
16190,40,119,519.75,4,4,4,444,Loyal Customer
16191,3,232,615.33,5,5,5,555,Champion
16192,736,11,22.92,1,1,1,111,Lost
16193,237,38,102.34,2,3,2,232,Hibernating
16194,375,8,43.1,2,1,1,211,Hibernating
16195,723,16,53.300000000000004,1,2,2,122,Hibernating
16196,489,4,14.85,1,1,1,111,Lost
16197,469,93,300.92,1,4,4,144,Cannot Lose Them
16198,75,33,125.351,3,2,3,323,Potential Loyalist
16199,392,10,33.4,2,1,1,211,Hibernating
16200,4,613,1751.63,5,5,5,555,Champion
16201,3,124,272.45,5,4,4,544,Champion
16202,361,124,500.49,2,4,4,244,At Risk
16203,59,66,176.88,4,3,3,433,Potential Loyalist
16204,23,101,226.16,4,4,3,443,Need Attention
16205,31,197,443.03000000000003,4,5,4,454,Champion
16206,55,240,731.82,4,5,5,455,Champion
16207,25,19,80.88,4,2,2,422,New Customer
16208,45,253,861.01,4,5,5,455,Champion
16209,89,67,199.52,3,3,3,333,Potential Loyalist
16210,2,256,1052.76,5,5,5,555,Champion
16211,89,36,121.32000000000001,3,3,3,333,Potential Loyalist
16212,19,78,312.27,5,4,4,544,Champion
16213,79,6,22.9,3,1,1,311,New Customer
16214,171,98,380.3,3,4,4,344,Loyal Customer
16215,81,14,60.0,3,1,2,312,About to Sleep
16216,267,37,332.69,2,3,4,234,At Risk
16217,235,15,63.150000000000006,2,1,2,212,Hibernating
16218,30,136,230.0,4,4,4,444,Loyal Customer
16219,501,1,0.85,1,1,1,111,Lost
16221,37,239,678.35,4,5,5,455,Champion
16222,318,145,512.55,2,4,4,244,At Risk
16223,375,123,334.55,2,4,4,244,At Risk
16224,57,116,283.04,4,4,4,444,Loyal Customer
16225,45,300,831.71,4,5,5,455,Champion
16226,203,31,55.49,2,2,2,222,Hibernating
16227,225,34,104.68,2,2,2,222,Hibernating
16228,385,54,159.88,2,3,3,233,Hibernating
16229,87,176,472.95,3,5,4,354,Loyal Customer
16230,190,35,68.27,3,2,2,322,Hibernating
16231,379,100,222.6,2,4,3,243,At Risk
16232,44,105,227.89000000000001,4,4,3,443,Need Attention
16233,71,73,294.79,3,3,4,334,Need Attention
16234,476,15,45.87,1,1,1,111,Lost
16235,41,115,590.63,4,4,5,445,Champion
16236,78,20,57.550000000000004,3,2,2,322,Hibernating
16237,437,7,28.9,1,1,1,111,Lost
16238,423,6,4.85,1,1,1,111,Lost
16239,57,35,84.9,4,2,2,422,New Customer
16240,24,135,551.9,4,4,5,445,Champion
16241,10,962,2243.13,5,5,5,555,Champion
16242,8,672,1838.9,5,5,5,555,Champion
16243,34,51,297.91,4,3,4,434,Need Attention
16244,212,91,233.62,2,4,4,244,At Risk
16245,24,90,263.2,4,4,4,444,Loyal Customer
16246,460,88,254.55,1,4,4,144,Cannot Lose Them
16247,170,16,43.379999999999995,3,2,1,321,About to Sleep
16248,62,7,14.22,3,1,1,311,New Customer
16249,53,69,240.34,4,3,4,434,Need Attention
16250,261,35,127.97,2,2,3,223,Hibernating
16251,512,20,60.62,1,2,2,122,Hibernating
16252,383,21,67.1,2,2,2,222,Hibernating
16253,67,297,585.67,3,5,5,355,Loyal Customer
16254,378,74,233.46,2,3,4,234,At Risk
16255,17,508,1521.75,5,5,5,555,Champion
16256,267,29,116.88,2,2,3,223,Hibernating
16257,177,2,46.95,3,1,1,311,New Customer
16258,45,344,913.5,4,5,5,455,Champion
16259,410,85,243.8,2,4,4,244,At Risk
16260,51,18,96.6,4,2,2,422,New Customer
16261,17,163,496.54,5,4,4,544,Champion
16262,378,46,140.48,2,3,3,233,Hibernating
16263,423,21,58.01,1,2,2,122,Hibernating
16264,438,63,162.94,1,3,3,133,At Risk
16265,9,337,1438.82,5,5,5,555,Champion
16266,74,109,467.94,3,4,4,344,Loyal Customer
16267,591,7,8.72,1,1,1,111,Lost
16268,71,45,191.66,3,3,3,333,Potential Loyalist
16269,438,53,122.53,1,3,3,133,At Risk
16270,353,54,174.03,2,3,3,233,Hibernating
16271,3,299,578.84,5,5,5,555,Champion
16272,117,25,43.43,3,2,1,321,About to Sleep
16273,648,15,120.99,1,1,3,113,Cannot Lose Them
16274,373,65,280.4,2,3,4,234,At Risk
16275,197,111,412.76,2,4,4,244,At Risk
16276,177,26,68.82000000000001,3,2,2,322,Hibernating
16277,734,23,149.99,1,2,3,123,Hibernating
16278,100,55,415.24,3,3,4,334,Need Attention
16279,21,348,877.65,4,5,5,455,Champion
16280,725,16,60.9,1,2,2,122,Hibernating
16281,72,39,96.78,3,3,2,332,Hibernating
16282,340,33,114.95,2,2,3,223,Hibernating
16283,6,582,1351.3,5,5,5,555,Champion
16284,31,133,284.99,4,4,4,444,Loyal Customer
16285,646,31,92.6,1,2,2,122,Hibernating
16286,477,17,70.85,1,2,2,122,Hibernating
16287,170,42,90.04,3,3,2,332,Hibernating
16288,470,7,61.05,1,1,2,112,Lost
16289,462,21,37.94,1,2,1,121,Lost
16290,465,124,640.89,1,4,5,145,At Risk
16292,122,62,278.71999999999997,3,3,4,334,Need Attention
16293,22,225,913.02,4,5,5,455,Champion
16294,477,8,21.75,1,1,1,111,Lost
16295,10,79,297.58,5,4,4,544,Champion
16296,626,74,238.27,1,3,4,134,At Risk
16297,269,20,55.83,2,2,2,222,Hibernating
16298,23,47,222.67,4,3,3,433,Potential Loyalist
16299,477,12,34.7,1,1,1,111,Lost
16300,430,238,612.47,1,5,5,155,Cannot Lose Them
16301,737,6,19.94,1,1,1,111,Lost
16302,127,11,19.38,3,1,1,311,New Customer
16303,26,286,873.19,4,5,5,455,Champion
16304,695,25,69.01,1,2,2,122,Hibernating
16305,139,22,37.03,3,2,1,321,About to Sleep
16306,214,67,142.26,2,3,3,233,Hibernating
16307,429,75,137.5,1,4,3,143,At Risk
16308,38,7,2.24,4,1,1,411,New Customer
16309,106,42,101.56,3,3,2,332,Hibernating
16310,414,28,87.58,1,2,2,122,Hibernating
16311,18,37,91.52,5,3,2,532,Potential Loyalist
16312,432,10,56.2,1,1,2,112,Lost
16313,3,16,49.57,5,2,2,522,Promising
16314,390,62,224.55,2,3,3,233,Hibernating
16315,331,23,112.39,2,2,3,223,Hibernating
16316,64,297,1268.55,3,5,5,355,Loyal Customer
16317,120,117,432.57,3,4,4,344,Loyal Customer
16318,35,19,47.0,4,2,1,421,New Customer
16319,218,3,16.85,2,1,1,211,Hibernating
16322,1,37,90.2,5,3,2,532,Potential Loyalist
16323,196,4,9.34,2,1,1,211,Hibernating
16324,128,111,235.57,3,4,4,344,Loyal Customer
16325,47,138,357.16,4,4,4,444,Loyal Customer
16326,6,467,2467.5,5,5,5,555,Champion
16327,14,877,1889.96,5,5,5,555,Champion
16328,563,16,46.07,1,2,1,121,Lost
16329,428,104,235.94,1,4,4,144,Cannot Lose Them
16330,18,117,288.46,5,4,4,544,Champion
16331,432,34,167.2,1,2,3,123,Hibernating
16332,28,197,564.65,4,5,5,455,Champion
16333,8,45,47.980000000000004,5,3,2,532,Potential Loyalist
16334,492,54,147.88,1,3,3,133,At Risk
16335,552,361,1259.58,1,5,5,155,Cannot Lose Them
16336,421,68,250.16,1,3,4,134,At Risk
16337,37,10,30.4,4,1,1,411,New Customer
16338,157,11,41.08,3,1,1,311,New Customer
16339,284,18,89.25,2,2,2,222,Hibernating
16340,107,357,575.63,3,5,5,355,Loyal Customer
16341,25,158,270.19,4,4,4,444,Loyal Customer
16342,75,15,84.05,3,1,2,312,About to Sleep
16343,16,78,234.85999999999999,5,4,4,544,Champion
16344,158,46,92.42,3,3,2,332,Hibernating
16345,44,108,342.26,4,4,4,444,Loyal Customer
16346,385,15,21.93,2,1,1,211,Hibernating
16347,11,342,1154.07,5,5,5,555,Champion
16348,32,253,666.5,4,5,5,455,Champion
16349,291,9,53.5,2,1,2,212,Hibernating
16350,21,122,453.34,4,4,4,444,Loyal Customer
16351,333,187,384.19,2,5,4,254,At Risk
16352,18,28,54.93,5,2,2,522,Promising
16353,4,173,444.67,5,5,4,554,Champion
16354,63,140,383.81,3,4,4,344,Loyal Customer
16355,375,48,153.22,2,3,3,233,Hibernating
16356,198,59,127.94,2,3,3,233,Hibernating
16357,33,47,180.63,4,3,3,433,Potential Loyalist
16358,1,154,292.36,5,4,4,544,Champion
16359,7,125,730.17,5,4,5,545,Champion
16360,5,636,1460.44,5,5,5,555,Champion
16361,10,104,323.95,5,4,4,544,Champion
16362,32,90,256.02,4,4,4,444,Loyal Customer
16363,53,5,14.780000000000001,4,1,1,411,New Customer
16364,12,52,181.79,5,3,3,533,Potential Loyalist
16365,18,124,573.17,5,4,5,545,Champion
16366,19,78,246.67,5,4,4,544,Champion
16367,37,223,454.07,4,5,4,454,Champion
16368,2,90,238.3,5,4,4,544,Champion
16369,18,169,462.69,5,4,4,544,Champion
16370,82,221,639.07,3,5,5,355,Loyal Customer
16371,449,11,40.55,1,1,1,111,Lost
16372,33,315,740.35,4,5,5,455,Champion
16373,382,29,83.65,2,2,2,222,Hibernating
16374,66,346,1045.34,3,5,5,355,Loyal Customer
16375,470,13,22.25,1,1,1,111,Lost
16376,9,122,306.79,5,4,4,544,Champion
16377,267,10,5.3,2,1,1,211,Hibernating
16378,247,23,41.45,2,2,1,221,About to Sleep
16379,4,108,214.20000000000002,5,4,3,543,Loyal Customer
16380,61,31,57.21,3,2,2,322,Hibernating
16381,396,61,185.25,2,3,3,233,Hibernating
16382,408,44,186.01,2,3,3,233,Hibernating
16383,75,400,1087.42,3,5,5,355,Loyal Customer
16384,90,81,209.57,3,4,3,343,Need Attention
16385,60,114,260.91,4,4,4,444,Loyal Customer
16386,29,139,285.57,4,4,4,444,Loyal Customer
16387,323,87,284.98,2,4,4,244,At Risk
16388,654,13,37.3,1,1,1,111,Lost
16389,53,34,94.47,4,2,2,422,New Customer
16390,537,21,119.55,1,2,3,123,Hibernating
16391,401,304,712.43,2,5,5,255,At Risk
16392,270,144,311.07,2,4,4,244,At Risk
16393,2,747,1460.55,5,5,5,555,Champion
16394,57,83,102.22,4,4,2,442,Potential Loyalist
16395,60,634,1362.3700000000001,4,5,5,455,Champion
16396,476,8,15.2,1,1,1,111,Lost
16397,628,9,50.69,1,1,2,112,Lost
16398,154,82,454.66,3,4,4,344,Loyal Customer
16399,19,110,302.64,5,4,4,544,Champion
16400,95,267,666.09,3,5,5,355,Loyal Customer
16401,1,363,575.85,5,5,5,555,Champion
16402,265,57,153.95,2,3,3,233,Hibernating
16403,312,10,16.099999999999998,2,1,1,211,Hibernating
16404,70,23,118.8,3,2,3,323,Potential Loyalist
16405,302,5,11.65,2,1,1,211,Hibernating
16406,19,149,388.01,5,4,4,544,Champion
16407,13,225,708.77,5,5,5,555,Champion
16408,591,45,66.45,1,3,2,132,Hibernating
16409,36,775,2006.71,4,5,5,455,Champion
16410,734,5,3.98,1,1,1,111,Lost
16411,19,181,368.95,5,5,4,554,Champion
16412,54,122,292.04,4,4,4,444,Loyal Customer
16413,57,68,184.7,4,3,3,433,Potential Loyalist
16414,22,63,214.4,4,3,3,433,Potential Loyalist
16415,44,145,307.8,4,4,4,444,Loyal Customer
16416,26,186,496.39,4,5,4,454,Champion
16417,493,1,5.95,1,1,1,111,Lost
16418,45,156,549.02,4,4,5,445,Champion
16419,113,90,351.64,3,4,4,344,Loyal Customer
16420,396,2,2.07,2,1,1,211,Hibernating
16421,376,38,254.29,2,3,4,234,At Risk
16422,17,698,1328.57,5,5,5,555,Champion
16423,25,18,34.480000000000004,4,2,1,421,New Customer
16424,191,13,46.74,3,1,1,311,New Customer
16425,302,21,87.61,2,2,2,222,Hibernating
16426,2,353,743.83,5,5,5,555,Champion
16427,263,9,13.4,2,1,1,211,Hibernating
16428,414,127,285.45,1,4,4,144,Cannot Lose Them
16429,106,2,39.900000000000006,3,1,1,311,New Customer
16430,57,28,146.07,4,2,3,423,Potential Loyalist
16431,213,76,136.9,2,4,3,243,At Risk
16432,64,8,25.34,3,1,1,311,New Customer
16433,28,34,70.31,4,2,2,422,New Customer
16434,29,180,659.28,4,5,5,455,Champion
16435,512,125,516.86,1,4,4,144,Cannot Lose Them
16436,668,40,89.93,1,3,2,132,Hibernating
16437,381,21,43.55,2,2,1,221,About to Sleep
16438,6,132,289.61,5,4,4,544,Champion
16439,722,9,42.05,1,1,1,111,Lost
16440,8,307,699.17,5,5,5,555,Champion
16441,67,85,273.06,3,4,4,344,Loyal Customer
16442,2,247,579.4,5,5,5,555,Champion
16443,521,1,1.69,1,1,1,111,Lost
16444,46,371,911.07,4,5,5,455,Champion
16445,34,180,409.63,4,5,4,454,Champion
16446,1,3,4.98,5,1,1,511,New Customer
16447,136,68,334.5,3,3,4,334,Need Attention
16448,198,50,116.7,2,3,3,233,Hibernating
16449,198,40,131.92,2,3,3,233,Hibernating
16450,150,43,154.01,3,3,3,333,Potential Loyalist
16451,88,65,168.09,3,3,3,333,Potential Loyalist
16452,631,18,33.49,1,2,1,121,Lost
16453,531,15,47.01,1,1,1,111,Lost
16454,45,4,10.0,4,1,1,411,New Customer
16455,64,205,500.72,3,5,4,354,Loyal Customer
16456,99,391,1046.55,3,5,5,355,Loyal Customer
16457,218,9,24.03,2,1,1,211,Hibernating
16458,3,381,778.51,5,5,5,555,Champion
16459,730,5,12.84,1,1,1,111,Lost
16460,28,132,222.66,4,4,3,443,Need Attention
16461,178,252,663.97,3,5,5,355,Loyal Customer
16462,74,3,25.5,3,1,1,311,New Customer
16463,21,82,163.44,4,4,3,443,Need Attention
16464,20,230,580.0,4,5,5,455,Champion
16465,421,48,115.45,1,3,3,133,At Risk
16466,34,336,1081.84,4,5,5,455,Champion
16467,509,24,29.22,1,2,1,121,Lost
16468,74,45,115.65,3,3,3,333,Potential Loyalist
16469,24,194,591.0,4,5,5,455,Champion
16470,52,468,1084.99,4,5,5,455,Champion
16471,275,62,165.44,2,3,3,233,Hibernating
16472,434,39,273.91,1,3,4,134,At Risk
16473,165,28,64.45,3,2,2,322,Hibernating
16474,7,337,763.52,5,5,5,555,Champion
16475,88,28,143.1,3,2,3,323,Potential Loyalist
16476,432,24,84.25,1,2,2,122,Hibernating
16477,64,246,563.85,3,5,5,355,Loyal Customer
16478,25,17,50.03,4,2,2,422,New Customer
16479,10,35,111.2,5,2,3,523,Promising
16480,76,53,176.52,3,3,3,333,Potential Loyalist
16481,682,16,42.1,1,2,1,121,Lost
16482,16,18,24.51,5,2,1,521,Promising
16483,192,19,83.8,3,2,2,322,Hibernating
16484,174,25,82.18,3,2,2,322,Hibernating
16485,77,144,455.82,3,4,4,344,Loyal Customer
16486,538,7,47.89,1,1,2,112,Lost
16487,577,35,70.3,1,2,2,122,Hibernating
16488,33,29,128.79000000000002,4,2,3,423,Potential Loyalist
16489,380,6,44.8,2,1,1,211,Hibernating
16490,436,13,31.09,1,1,1,111,Lost
16491,47,87,205.38,4,4,3,443,Need Attention
16492,541,23,58.76,1,2,2,122,Hibernating
16493,80,111,236.62,3,4,4,344,Loyal Customer
16494,297,50,74.96,2,3,2,232,Hibernating
16495,3,88,276.01,5,4,4,544,Champion
16496,9,138,368.21,5,4,4,544,Champion
16497,50,337,1342.85,4,5,5,455,Champion
16498,161,15,35.52,3,1,1,311,New Customer
16499,360,144,473.92,2,4,4,244,At Risk
16500,5,34,244.47,5,2,4,524,Promising
16501,383,199,515.97,2,5,4,254,At Risk
16502,620,41,172.14,1,3,3,133,At Risk
16503,107,213,867.47,3,5,5,355,Loyal Customer
16504,25,83,101.36,4,4,2,442,Potential Loyalist
16505,32,4,5.4,4,1,1,411,New Customer
16506,20,3,6.55,4,1,1,411,New Customer
16507,572,38,74.49,1,3,2,132,Hibernating
16508,630,43,156.67000000000002,1,3,3,133,At Risk
16509,297,13,99.1,2,1,2,212,Hibernating
16510,372,112,424.81,2,4,4,244,At Risk
16511,22,304,942.32,4,5,5,455,Champion
16513,5,35,90.67,5,2,2,522,Promising
16515,52,236,606.34,4,5,5,455,Champion
16516,30,6,12.7,4,1,1,411,New Customer
16517,277,17,49.050000000000004,2,2,2,222,Hibernating
16518,61,68,222.53,3,3,3,333,Potential Loyalist
16519,25,36,165.9,4,3,3,433,Potential Loyalist
16520,186,352,955.28,3,5,5,355,Loyal Customer
16521,415,237,598.54,1,5,5,155,Cannot Lose Them
16522,436,18,85.58,1,2,2,122,Hibernating
16523,2,371,1480.93,5,5,5,555,Champion
16524,446,53,180.6,1,3,3,133,At Risk
16525,2,353,1212.56,5,5,5,555,Champion
16526,172,35,197.29,3,2,3,323,Potential Loyalist
16527,81,73,233.51,3,3,4,334,Need Attention
16528,4,17,54.8,5,2,2,522,Promising
16529,190,128,452.27,3,4,4,344,Loyal Customer
16530,668,3,17.65,1,1,1,111,Lost
16531,22,138,373.31,4,4,4,444,Loyal Customer
16532,18,6,21.5,5,1,1,511,New Customer
16533,19,176,456.42,5,5,4,554,Champion
16534,642,36,184.84,1,3,3,133,At Risk
16535,5,71,184.07,5,3,3,533,Potential Loyalist
16536,110,54,199.35999999999999,3,3,3,333,Potential Loyalist
16537,641,4,2.05,1,1,1,111,Lost
16538,541,41,80.4,1,3,2,132,Hibernating
16539,3,131,772.6,5,4,5,545,Champion
16540,414,29,78.45,1,2,2,122,Hibernating
16541,735,38,140.1,1,3,3,133,At Risk
16542,54,14,36.04,4,1,1,411,New Customer
16543,592,18,24.38,1,2,1,121,Lost
16544,520,11,30.59,1,1,1,111,Lost
16545,165,8,21.46,3,1,1,311,New Customer
16546,291,88,186.72,2,4,3,243,At Risk
16547,546,25,55.22,1,2,2,122,Hibernating
16548,599,6,30.15,1,1,1,111,Lost
16549,10,3093,6369.79,5,5,5,555,Champion
16550,109,755,2003.54,3,5,5,355,Loyal Customer
16551,96,88,287.34999999999997,3,4,4,344,Loyal Customer
16552,243,17,69.87,2,2,2,222,Hibernating
16553,163,292,587.94,3,5,5,355,Loyal Customer
16554,42,167,615.56,4,4,5,445,Champion
16555,35,66,147.28,4,3,3,433,Potential Loyalist
16556,67,482,2065.88,3,5,5,355,Loyal Customer
16557,24,11,75.0,4,1,2,412,New Customer
16558,1,753,2392.09,5,5,5,555,Champion
16559,397,17,67.3,2,2,2,222,Hibernating
16560,27,199,817.02,4,5,5,455,Champion
16561,6,31,88.61,5,2,2,522,Promising
16562,477,34,40.519999999999996,1,2,1,121,Lost
16563,54,89,230.65,4,4,4,444,Loyal Customer
16564,569,5,16.45,1,1,1,111,Lost
16565,364,11,48.75,2,1,2,212,Hibernating
16566,15,18,48.519999999999996,5,2,2,522,Promising
16567,194,35,75.79,2,2,2,222,Hibernating
16568,428,5,61.45,1,1,2,112,Lost
16569,3,35,72.92,5,2,2,522,Promising
16570,15,241,1033.86,5,5,5,555,Champion
16571,27,255,496.27,4,5,4,454,Champion
16572,127,57,215.43,3,3,3,333,Potential Loyalist
16573,85,42,157.99,3,3,3,333,Potential Loyalist
16574,71,86,155.12,3,4,3,343,Need Attention
16576,420,33,109.34,1,2,2,122,Hibernating
16577,667,23,97.60000000000001,1,2,2,122,Hibernating
16578,626,9,13.05,1,1,1,111,Lost
16579,426,14,70.7,1,1,2,112,Lost
16581,183,9,10.67,3,1,1,311,New Customer
16582,113,6,9.73,3,1,1,311,New Customer
16583,374,18,42.9,2,2,1,221,About to Sleep
16584,80,82,211.4,3,4,3,343,Need Attention
16585,594,18,55.480000000000004,1,2,2,122,Hibernating
16586,249,28,138.24,2,2,3,223,Hibernating
16587,232,13,87.2,2,1,2,212,Hibernating
16588,386,71,218.27,2,3,3,233,Hibernating
16589,71,44,75.42,3,3,2,332,Hibernating
16590,401,29,111.05,2,2,3,223,Hibernating
16591,69,10,44.43,3,1,1,311,New Customer
16592,4,428,930.57,5,5,5,555,Champion
16593,51,78,346.42,4,4,4,444,Loyal Customer
16594,75,53,159.95,3,3,3,333,Potential Loyalist
16595,61,452,920.8100000000001,3,5,5,355,Loyal Customer
16596,16,24,89.59,5,2,2,522,Promising
16597,4,7,11.35,5,1,1,511,New Customer
16598,286,10,25.6,2,1,1,211,Hibernating
16599,386,12,32.75,2,1,1,211,Hibernating
16600,4,143,252.06,5,4,4,544,Champion
16601,41,69,215.5,4,3,3,433,Potential Loyalist
16602,36,40,116.68,4,3,3,433,Potential Loyalist
16603,75,34,73.32000000000001,3,2,2,322,Hibernating
16604,563,12,35.7,1,1,1,111,Lost
16605,724,1,0.42,1,1,1,111,Lost
16606,404,22,97.63,2,2,2,222,Hibernating
16607,18,298,1085.73,5,5,5,555,Champion
16608,454,121,413.27,1,4,4,144,Cannot Lose Them
16609,15,276,983.78,5,5,5,555,Champion
16610,219,6,7.78,2,1,1,211,Hibernating
16611,186,110,441.38,3,4,4,344,Loyal Customer
16612,33,167,556.59,4,4,5,445,Champion
16613,70,30,86.91,3,2,2,322,Hibernating
16614,183,49,279.02,3,3,4,334,Need Attention
16615,626,19,62.86,1,2,2,122,Hibernating
16616,15,33,93.71000000000001,5,2,2,522,Promising
16617,236,5,19.55,2,1,1,211,Hibernating
16618,31,96,348.1,4,4,4,444,Loyal Customer
16619,264,116,411.46,2,4,4,244,At Risk
16620,4,94,214.23,5,4,3,543,Loyal Customer
16621,52,29,133.14,4,2,3,423,Potential Loyalist
16622,544,12,71.5,1,1,2,112,Lost
16623,246,51,168.25,2,3,3,233,Hibernating
16624,81,48,147.54,3,3,3,333,Potential Loyalist
16625,274,99,229.3,2,4,4,244,At Risk
16626,1,179,740.46,5,5,5,555,Champion
16627,79,20,101.35,3,2,2,322,Hibernating
16628,30,125,319.14,4,4,4,444,Loyal Customer
16629,74,60,147.89,3,3,3,333,Potential Loyalist
16630,407,4,6.4,2,1,1,211,Hibernating
16631,482,80,326.09,1,4,4,144,Cannot Lose Them
16632,486,27,43.55,1,2,1,121,Lost
16633,17,152,708.23,5,4,5,545,Champion
16634,223,83,376.43,2,4,4,244,At Risk
16635,407,25,55.120000000000005,2,2,2,222,Hibernating
16636,438,73,191.32,1,3,3,133,At Risk
16637,32,69,192.72,4,3,3,433,Potential Loyalist
16638,23,138,487.24,4,4,4,444,Loyal Customer
16639,31,81,297.41,4,4,4,444,Loyal Customer
16640,398,13,18.35,2,1,1,211,Hibernating
16641,106,36,73.21000000000001,3,3,2,332,Hibernating
16642,5,54,161.29,5,3,3,533,Potential Loyalist
16643,246,55,164.23,2,3,3,233,Hibernating
16644,178,62,95.35,3,3,2,332,Hibernating
16645,736,14,33.34,1,1,1,111,Lost
16646,449,29,46.86,1,2,1,121,Lost
16647,170,33,110.46,3,2,3,323,Potential Loyalist
16648,43,37,69.52,4,3,2,432,Potential Loyalist
16649,520,20,136.19,1,2,3,123,Hibernating
16650,72,98,225.52,3,4,3,343,Need Attention
16651,587,6,17.6,1,1,1,111,Lost
16652,59,275,1119.22,4,5,5,455,Champion
16653,16,69,229.47,5,3,4,534,Need Attention
16654,141,74,295.53,3,3,4,334,Need Attention
16655,18,590,1597.04,5,5,5,555,Champion
16656,22,141,293.35,4,4,4,444,Loyal Customer
16657,10,192,309.44,5,5,4,554,Champion
16658,368,64,234.35,2,3,4,234,At Risk
16659,189,2,1.24,3,1,1,311,New Customer
16660,16,24,66.11,5,2,2,522,Promising
16661,540,62,206.78,1,3,3,133,At Risk
16662,394,28,127.55,2,2,3,223,Hibernating
16663,729,1,1.65,1,1,1,111,Lost
16664,569,8,42.0,1,1,1,111,Lost
16665,362,9,48.5,2,1,2,212,Hibernating
16666,19,48,59.7,5,3,2,532,Potential Loyalist
16667,68,52,186.87,3,3,3,333,Potential Loyalist
16668,15,53,110.78,5,3,3,533,Potential Loyalist
16669,24,156,428.81,4,4,4,444,Loyal Customer
16670,17,485,1483.1,5,5,5,555,Champion
16671,28,6,16.82,4,1,1,411,New Customer
16672,2,114,414.38,5,4,4,544,Champion
16673,679,19,53.34,1,2,2,122,Hibernating
16674,55,93,183.71,4,4,3,443,Need Attention
16675,442,23,63.97,1,2,2,122,Hibernating
16676,34,133,691.08,4,4,5,445,Champion
16677,411,47,156.62,2,3,3,233,Hibernating
16678,3,163,301.31,5,4,4,544,Champion
16679,366,18,93.39,2,2,2,222,Hibernating
16680,43,29,87.2,4,2,2,422,New Customer
16681,73,49,95.91,3,3,2,332,Hibernating
16682,5,30,53.089999999999996,5,2,2,522,Promising
16683,534,18,57.76,1,2,2,122,Hibernating
16684,4,718,1854.37,5,5,5,555,Champion
16685,61,62,139.8,3,3,3,333,Potential Loyalist
16686,47,1028,2527.11,4,5,5,455,Champion
16687,391,8,16.02,2,1,1,211,Hibernating
16688,1,62,172.05,5,3,3,533,Potential Loyalist
16689,76,13,46.019999999999996,3,1,1,311,New Customer
16690,72,19,61.69,3,2,2,322,Hibernating
16691,418,11,71.36,1,1,2,112,Lost
16692,256,5,168.04999999999998,2,1,3,213,About to Sleep
16693,69,168,517.8,3,4,4,344,Loyal Customer
16694,723,3,50.00000000000001,1,1,2,112,Lost
16695,562,35,76.9,1,2,2,122,Hibernating
16696,135,10,39.300000000000004,3,1,1,311,New Customer
